FIPS,MODIS1214,Hay,Hay_ir,Alfalfa,Alfalfa_ir,Other_Grass,Other_Grass_ir,Barley,Barley_ir,BeansEdible,BeansEdible_ir,CornGrain,CornGrain_ir,CornSilage,CornSilage_ir,Cotton,Cotton_ir,Oats,Oats_ir,Peanuts,Peanuts_ir,Potatoes,Potatoes_ir,Rice,Rice_ir,Rye,Rye_ir,SorghumGrain,SorghumGrain_ir,SorghumSilage,SorghumSilage_ir,Soybeans,Soybeans_ir,Wheat_Spring,Wheat_Spring_ir,Wheat_Winter,Wheat_Winter_ir,Other,Other_ir,Canola,Canola_ir,Beans,Beans_ir
241367,1214,0.053,0.000,0.041,0.000,0.000,0.000,0.020,0.000,0.002,0.000,0.416,0.000,0.013,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.036,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000
241368,1214,0.057,0.000,0.065,0.000,0.000,0.000,0.024,0.000,0.001,0.000,0.356,0.000,0.024,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.030,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.192,0.000,0.015,0.000,0.001,0.000,0.227,0.000,0.000,0.000,0.000,0.000
241369,1214,0.108,0.000,0.118,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.437,0.000,0.048,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.127,0.000,0.005,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.000,0.000
241370,1214,0.041,0.000,0.093,0.000,0.000,0.000,0.046,0.000,0.012,0.000,0.496,0.000,0.038,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.173,0.000,0.020,0.000,0.000,0.000,0.0760000000000001,0.000,0.000,0.000,0.000,0.000
241371,1214,0.077,0.000,0.068,0.000,0.000,0.000,0.071,0.000,0.004,0.000,0.450,0.000,0.016,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.000,0.015,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.000,0.000
241400,1214,0.283,0.000,0.109,0.000,0.000,0.000,0.071,0.000,0.003,0.000,0.295,0.000,0.040,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.007,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.000,0.012,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000
241432,1214,0.504,0.000,0.155,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.107,0.000,0.043,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.004,0.000,0.000,0.000,0.031,0.000,0.002,0.000,0.000,0.000
241438,1214,0.302,0.000,0.130,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.216,0.000,0.024,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.109,0.000,0.016,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000
241439,1214,0.383,0.000,0.110,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.214,0.000,0.067,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.006,0.000,0.000,0.000,0.0250000000000001,0.000,0.000,0.000,0.000,0.000
241449,1214,0.225,0.000,0.071,0.000,0.000,0.000,0.059,0.000,0.004,0.000,0.380,0.000,0.032,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.013,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.019,0.000,0.001,0.000,0.033,0.000,0.000,0.000,0.000,0.000
241450,1214,0.119,0.000,0.110,0.000,0.000,0.000,0.078,0.000,0.009,0.000,0.429,0.000,0.030,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.011,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.013,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000
350100,1214,0.025,0.000,0.064,0.000,0.000,0.000,0.005,0.000,0.015,0.000,0.275,0.000,0.020,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.004,0.000,0,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.394,0.000,0.005,0.000,0.089,0.000,0.079,0.000,0.000,0.000,0.001,0.000
350125,1214,0.069,0.000,0.159,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.232,0.000,0.024,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.015,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.255,0.000,0.002,0.000,0.073,0.000,0.142,0.000,0.000,0.000,0.000,0.000
350126,1214,0.120,0.000,0.107,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.162,0.000,0.021,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.295,0.000,0.005,0.000,0.080,0.000,0.191,0.000,0.000,0.000,0.000,0.000
350128,1214,0.066,0.000,0.082,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.189,0.000,0.014,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.005,0.000,0,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.310,0.000,0.004,0.000,0.065,0.000,0.155,0.000,0.000,0.000,0.000,0.000
350129,1214,0.016,0.000,0.127,0.000,0.000,0.000,0.007,0.000,0.018,0.000,0.309,0.000,0.023,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.021,0.000,0,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.230,0.000,0.005,0.000,0.066,0.000,0.108,0.000,0.000,0.000,0.000,0.000
350132,1214,0.013,0.000,0.128,0.000,0.000,0.000,0.009,0.000,0.047,0.000,0.390,0.000,0.051,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.002,0.000,0,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.209,0.000,0.002,0.000,0.064,0.000,0.061,0.000,0.000,0.000,0.001,0.000
350134,1214,0.012,0.000,0.062,0.000,0.000,0.000,0.002,0.000,0.009,0.000,0.335,0.000,0.023,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.003,0.000,0,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.378,0.000,0.003,0.000,0.065,0.000,0.0759999999999998,0.000,0.000,0.000,0.002,0.000
350136,1214,0.003,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.320,0.000,0.008,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.476,0.000,0.004,0.000,0.101,0.000,0.0679999999999999,0.000,0.000,0.000,0.001,0.000
350137,1214,0.006,0.000,0.014,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.216,0.000,0.006,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.004,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.601,0.000,0.011,0.000,0.074,0.000,0.063,0.000,0.000,0.000,0.000,0.000
350138,1214,0.016,0.000,0.034,0.000,0.000,0.000,0.003,0.000,0.006,0.000,0.196,0.000,0.015,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.005,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.540,0.000,0.005,0.000,0.146,0.000,0.0290000000000001,0.000,0.001,0.000,0.000,0.000
350139,1214,0.015,0.000,0.070,0.000,0.000,0.000,0.005,0.000,0.036,0.000,0.335,0.000,0.026,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.005,0.000,0.095,0.000,0.053,0.000,0.000,0.000,0.000,0.000
350200,1214,0.059,0.000,0.216,0.000,0.000,0.000,0.055,0.000,0.021,0.000,0.214,0.000,0.050,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.009,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.204,0.000,0.020,0.000,0.066,0.000,0.0689999999999999,0.000,0.008,0.000,0.000,0.000
350221,1214,0.052,0.000,0.271,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.185,0.000,0.058,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.001,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.000,0.014,0.000,0.066,0.000,0.0659999999999998,0.000,0.002,0.000,0.000,0.000
350222,1214,0.115,0.000,0.284,0.000,0.000,0.000,0.118,0.000,0.005,0.000,0.074,0.000,0.026,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.051,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.056,0.000,0.028,0.000,0.0730000000000001,0.000,0.048,0.000,0.000,0.000
350223,1214,0.041,0.000,0.220,0.000,0.000,0.000,0.070,0.000,0.003,0.000,0.183,0.000,0.074,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.001,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.208,0.000,0.049,0.000,0.060,0.000,0.0700000000000001,0.000,0.016,0.000,0.000,0.000
350224,1214,0.058,0.000,0.177,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.213,0.000,0.026,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.267,0.000,0.017,0.000,0.112,0.000,0.085,0.000,0.000,0.000,0.000,0.000
350230,1214,0.024,0.000,0.220,0.000,0.000,0.000,0.033,0.000,0.009,0.000,0.259,0.000,0.114,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.012,0.000,0.060,0.000,0.108,0.000,0.000,0.000,0.000,0.000
350231,1214,0.018,0.000,0.148,0.000,0.000,0.000,0.030,0.000,0.050,0.000,0.312,0.000,0.051,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.000,0.010,0.000,0.081,0.000,0.062,0.000,0.001,0.000,0.000,0.000
350240,1214,0.017,0.000,0.100,0.000,0.000,0.000,0.031,0.000,0.043,0.000,0.313,0.000,0.037,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.301,0.000,0.008,0.000,0.100,0.000,0.039,0.000,0.001,0.000,0.001,0.000
350241,1214,0.086,0.000,0.266,0.000,0.000,0.000,0.068,0.000,0.018,0.000,0.175,0.000,0.055,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.016,0.000,0.042,0.000,0.0610000000000002,0.000,0.005,0.000,0.001,0.000
350242,1214,0.140,0.000,0.416,0.000,0.000,0.000,0.088,0.000,0.002,0.000,0.062,0.000,0.041,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.000,0.018,0.000,0.019,0.000,0.116,0.000,0.016,0.000,0.000,0.000
350243,1214,0.096,0.000,0.221,0.000,0.000,0.000,0.054,0.000,0.010,0.000,0.176,0.000,0.027,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.043,0.000,0,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.181,0.000,0.022,0.000,0.067,0.000,0.075,0.000,0.010,0.000,0.000,0.000
350300,1214,0.139,0.000,0.305,0.000,0.000,0.000,0.039,0.000,0.007,0.000,0.168,0.000,0.038,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.003,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.010,0.000,0.046,0.000,0.08,0.000,0.004,0.000,0.000,0.000
350312,1214,0.187,0.000,0.419,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.116,0.000,0.057,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.029,0.000,0.000,0.000,0.0619999999999999,0.000,0.000,0.000,0.000,0.000
350313,1214,0.131,0.000,0.275,0.000,0.000,0.000,0.033,0.000,0.006,0.000,0.144,0.000,0.030,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.002,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.174,0.000,0.003,0.000,0.081,0.000,0.102,0.000,0.000,0.000,0.000,0.000
350314,1214,0.081,0.000,0.270,0.000,0.000,0.000,0.029,0.000,0.011,0.000,0.226,0.000,0.038,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.001,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.178,0.000,0.009,0.000,0.055,0.000,0.0669999999999997,0.000,0.000,0.000,0.000,0.000
350315,1214,0.165,0.000,0.432,0.000,0.000,0.000,0.039,0.000,0.006,0.000,0.094,0.000,0.048,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.008,0.000,0.036,0.000,0.0929999999999999,0.000,0.000,0.000,0.000,0.000
350316,1214,0.148,0.000,0.372,0.000,0.000,0.000,0.059,0.000,0.007,0.000,0.120,0.000,0.039,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.003,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.017,0.000,0.044,0.000,0.0469999999999999,0.000,0.000,0.000,0.000,0.000
350318,1214,0.071,0.000,0.255,0.000,0.000,0.000,0.047,0.000,0.011,0.000,0.239,0.000,0.035,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.174,0.000,0.010,0.000,0.048,0.000,0.08,0.000,0.015,0.000,0.000,0.000
350319,1214,0.076,0.000,0.168,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.223,0.000,0.025,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.012,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.010,0.000,0.063,0.000,0.166,0.000,0.006,0.000,0.000,0.000
350344,1214,0.737,0.000,0.171,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.001,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0549999999999999,0.000,0.000,0.000,0.000,0.000
350346,1214,0.460,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.002,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
350349,1214,0.814,0.000,0.098,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.003,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000
350400,1214,0.233,0.000,0.256,0.000,0.000,0.000,0.043,0.000,0.003,0.000,0.208,0.000,0.047,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.001,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.021,0.000,0.004,0.000,0.0289999999999999,0.000,0.000,0.000,0.000,0.000
350401,1214,0.131,0.000,0.193,0.000,0.000,0.000,0.040,0.000,0.006,0.000,0.335,0.000,0.047,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.001,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.198,0.000,0.025,0.000,0.001,0.000,0.0119999999999999,0.000,0.000,0.000,0.000,0.000
350402,1214,0.249,0.000,0.160,0.000,0.000,0.000,0.046,0.000,0.001,0.000,0.235,0.000,0.047,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.024,0.000,0.000,0.000,0.0259999999999998,0.000,0.000,0.000,0.000,0.000
350406,1214,0.145,0.000,0.222,0.000,0.000,0.000,0.032,0.000,0.007,0.000,0.269,0.000,0.045,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.162,0.000,0.037,0.000,0.004,0.000,0.0599999999999998,0.000,0.000,0.000,0.000,0.000
350407,1214,0.332,0.000,0.257,0.000,0.000,0.000,0.041,0.000,0.001,0.000,0.170,0.000,0.051,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.008,0.000,0.002,0.000,0.0229999999999999,0.000,0.000,0.000,0.000,0.000
350409,1214,0.365,0.000,0.325,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.078,0.000,0.050,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.020,0.000,0.007,0.000,0.031,0.000,0.000,0.000,0.000,0.000
350410,1214,0.457,0.000,0.313,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.053,0.000,0.048,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.001,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.005,0.000,0.001,0.000,0.0269999999999998,0.000,0.000,0.000,0.000,0.000
350411,1214,0.287,0.000,0.322,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.109,0.000,0.039,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.009,0.000,0.030,0.000,0.0299999999999999,0.000,0.000,0.000,0.000,0.000
350447,1214,0.235,0.000,0.482,0.000,0.000,0.000,0.053,0.000,0.001,0.000,0.045,0.000,0.050,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.001,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.017,0.000,0.004,0.000,0.0389999999999998,0.000,0.002,0.000,0.001,0.000
350500,1214,0.469,0.000,0.277,0.000,0.000,0.000,0.098,0.000,0.001,0.000,0.002,0.000,0.009,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.005,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.033,0.000,0.002,0.000,0.0389999999999999,0.000,0.018,0.000,0.000,0.000
350548,1214,0.552,0.000,0.220,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.006,0.000,0.011,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.001,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.025,0.000,0.000,0.000,0.0419999999999999,0.000,0.008,0.000,0.000,0.000
350551,1214,0.494,0.000,0.372,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.002,0.000,0.0369999999999999,0.000,0.000,0.000,0.000,0.000
350552,1214,0.671,0.000,0.152,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.004,0.000,0.014,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.006,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000
350553,1214,0.434,0.000,0.191,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.099,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.175,0.000,0.000,0.000,0.000,0.000
350554,1214,0.296,0.000,0.253,0.000,0.000,0.000,0.188,0.000,0.001,0.000,0.004,0.000,0.011,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.002,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.088,0.000,0.004,0.000,0.044,0.000,0.050,0.000,0.001,0.000
350556,1214,0.640,0.000,0.195,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.003,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.003,0.000,0.05,0.000,0.000,0.000,0.000,0.000
350557,1214,0.766,0.000,0.109,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.001,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000
350558,1214,0.416,0.000,0.348,0.000,0.000,0.000,0.137,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.013,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.015,0.000,0.003,0.000,0.034,0.000,0.000,0.000,0.000,0.000
350559,1214,0.422,0.000,0.477,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.0279999999999999,0.000,0.000,0.000,0.000,0.000
350560,1214,0.645,0.000,0.219,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000
460100,1214,0.025,0.000,0.098,0.000,0.000,0.000,0.098,0.000,0.002,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.001,0.000,0,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.000,0.043,0.000,0.0819999999999999,0.000,0.171,0.000,0.032,0.000
460105,1214,0.025,0.000,0.098,0.000,0.000,0.000,0.098,0.000,0.002,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.001,0.000,0,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.000,0.043,0.000,0.0819999999999999,0.000,0.171,0.000,0.032,0.000
460200,1214,0.038,0.000,0.119,0.000,0.000,0.000,0.134,0.000,0.004,0.000,0.006,0.000,0.003,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.020,0.000,0,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.325,0.000,0.028,0.000,0.072,0.000,0.162,0.000,0.018,0.000
460206,1214,0.058,0.000,0.145,0.000,0.000,0.000,0.151,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.284,0.000,0.034,0.000,0.0649999999999999,0.000,0.152,0.000,0.019,0.000
460207,1214,0.025,0.000,0.103,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.010,0.000,0.004,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000,0.024,0.000,0.116,0.000,0.168,0.000,0.018,0.000
460300,1214,0.031,0.000,0.118,0.000,0.000,0.000,0.143,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.346,0.000,0.013,0.000,0.05,0.000,0.217,0.000,0.025,0.000
460315,1214,0.031,0.000,0.118,0.000,0.000,0.000,0.143,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.346,0.000,0.013,0.000,0.05,0.000,0.217,0.000,0.025,0.000
460400,1214,0.050,0.000,0.192,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.329,0.000,0.004,0.000,0.025,0.000,0.216,0.000,0.021,0.000
460416,1214,0.050,0.000,0.192,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.329,0.000,0.004,0.000,0.025,0.000,0.216,0.000,0.021,0.000
460500,1214,0.063,0.000,0.143,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.409,0.000,0.004,0.000,0.021,0.000,0.262,0.000,0.008,0.000
460520,1214,0.063,0.000,0.143,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.409,0.000,0.004,0.000,0.021,0.000,0.262,0.000,0.008,0.000
460600,1214,0.085,0.000,0.223,0.000,0.000,0.000,0.100,0.000,0.006,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291,0.000,0.004,0.000,0.049,0.000,0.161,0.000,0.004,0.000
460617,1214,0.085,0.000,0.223,0.000,0.000,0.000,0.100,0.000,0.006,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291,0.000,0.004,0.000,0.049,0.000,0.161,0.000,0.004,0.000
460700,1214,0.028,0.000,0.099,0.000,0.000,0.000,0.084,0.000,0.045,0.000,0.010,0.000,0.006,0.000,0.000,0.000,0.113,0.000,0.000,0.000,0.016,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.315,0.000,0.020,0.000,0.099,0.000,0.143,0.000,0.008,0.000
